40784704,"SERVICE AIDE MENAGERE A DOMICILE",,,,"04360 MOUSTIERS STE MARIE"
40784712,"SERVICE AIDE MENAG A DOMICILE",,"PL","DE LA MAIRIE","04210 VALENSOLE"
40784746,"SERVICE AIDE MENAGERE A DOMICILE",,,,"04300 FORCALQUIER"
40784795,"SER AIDE MENAGERE A DOM LA POPULAIRE",42,"BD","VICTOR HUGO","04000 DIGNE LES BAINS"
40784811,"SERVICE AEMO ADSEA 04",18,"AV","DEMONZEY","04000 DIGNE LES BAINS"
40784829,"SERVICE DE PREVENTION SPECIALISE",18,"AV","DEMONZEY","04000 DIGNE LES BAINS"
40784837,"ESAT DOMAINE DE LA HAUTE LEBRE",,,,"04150 REVEST DU BION"
40784860,"CENTRE D'HEMODIALYSE DES ALPES",,"CHE","AUGUSTE GIRARD","04100 MANOSQUE"
40784928,"CENTRE MATERNEL TREMPLIN",2,"CHE","DU MOULIN","04000 DIGNE LES BAINS"
40785016,"FOYER HEBERG.ADULTES HAND.LES TOURELLE",,"R","DES TOURELLES","04100 MANOSQUE"
40785024,"SSIAD DU SISTERONNAIS",24,"AV","DES ARCADES","04200 SISTERON"
40785065,"RESIDENCE PAUL CEZANNE",,"CHE","DE LA TARRIQUE","04350 MALIJAI"
40785123,"FOYER HEBERG ADULTES HAND LE REGAIN",,"RTE","DE BANON","04150 REVEST DU BION"
40785164,"CAMSP ARI",66,"TRA","FRANCOISE DOLTO","04100 MANOSQUE"
40785172,"FOYER HEBERG.ADULT.HAND.PAUL MARTIN",6,"AV","MARECHAL LECLERC","04000 DIGNE LES BAINS"
40785222,"SSIAD DE LA RESIDENCE LES TILLEULS",,"QUA","DES EYRAUDS","04700 ORAISON"
40785263,"SSIAD MUTUELLES DU SOLEIL",28,"BD","VICTOR HUGO","04000 DIGNE LES BAINS"
40785339,"MECS DOMAINE D'AUROUE",,,"LE PLAN DES AIRES","04300 FORCALQUIER"
40785388,"RESIDENCE REINE BEATRIX",8,"R","DU PREVOT","04000 DIGNE LES BAINS"
40785412,"EHPAD PAUL HONNORAT",,,"LE VILLAGE","04250 TURRIERS"
40785511,"SERVICE AIDE MENAGERE A DOMICILE",,,,"04370 BEAUVEZER"
40785529,"EHPAD LE CROU DE BANE",,"RTE","DE FORCALQUIER","04150 BANON"
40785560,"SERVICE AIDE MENAGERE A DOMICILE",,,,"04340 UBAYE SERRE PONCON"
40785610,"SERVICE AIDE MENAGERE A DOMICILE",,,,"04530 LA CONDAMINE CHATELARD"
40785628,"EHPAD DE L'EPS DUCELIA",,"QUA","NOTRE DAME","04120 CASTELLANE"
40785669,"SERVICE AIDE MENAGERE A DOMICILE",,,,"04270 MEZEL"
40785677,"EHPAD RESIDENCE LE PARC",,,"PARC DES GLANDEVES","04320 ENTREVAUX"
40785719,"SCE AIDE MENAG A DOMICILE",,,,"04200 MISON"
40785727,"EHPAD SAINT MICHEL FORCALQUIER",,"AV","DR EUGENE BERNARD","04300 FORCALQUIER"
40785768,"SERVICE AIDE MENAGERE A DOMICILE",,,,"04700 ORAISON"
40785776,"EHPAD SAINTE-ANNE",,"QUA","SAINTE ANNE","04850 JAUSIERS"
40785818,"SERVICE AIDE MENAGERE A DOMICILE",,,,"04310 PEYRUIS"
40785826,"EHPAD LOU CIGALOU",4,"R","LES PRES D'ASTRUC","04190 LES MEES"
40785867,"SERVICE AIDE MENAGERE A DOMICILE",,,,"04280 CERESTE"
40785875,"EHPAD RESIDENCE LES TILLEULS",,"QUA","DES EYRAUDS","04700 ORAISON"
40785925,"EHPAD L'OUSTAOU",,"PL","EMILE BOUTEUIL","04500 RIEZ"
40785966,"SERVICE AIDE MENAGERE A DOMICILE",,,,"04230 ST ETIENNE LES ORGUES"
40785974,"EHPAD EPS VALLEE DE LA BLANCHE",,"RTE","DE SAINT PONS","04140 SEYNE LES ALPES"
40786014,"SERVICE AIDE MENAGERE A DOMICILE",,,,"04140 SEYNE LES ALPES"
40786022,"EHPAD LE VALENSOLEILLE",,,"LA CONDAMINE","04210 VALENSOLE"
40786063,"SERVICE AIDE MENAGERE A DOMICILE",,,,"04120 CASTELLANE"
40786113,"SERVICE AIDE MENAGERE A DOMICILE",,,,"04700 LA BRILLANNE"
40786162,"SERVICE AIDE MENAGERE A DOMICILE",,,,"04200 NOYERS SUR JABRON"
40786378,"CONSULTATIONS DE NOURRISSONS",3,"R","ALPHONSE RICHARD","04000 DIGNE LES BAINS"
40786428,"CONSULTATIONS DE NOURRISSONS",,,,"04160 CHATEAU ARNOUX ST AUBAN"
40786626,"INSTITUT AVENIR PROVENCE",456,"BD","ST JOSEPH","04107 MANOSQUE CEDEX"
40786725,"INSTITUT AVENIR PROVENCE",,"DOM","DE CHANTEREINE","04200 SISTERON"
40786972,"EHPAD ST ANDRE CHI MANOSQUE",45,"AV","JEAN GIONO","04100 MANOSQUE"
40787020,"EHPAD LES CIGALINES",4,"AV","DE LA LIBERATION","04200 SISTERON"
40787129,"EHPAD EPS P.GROUES BARCELONNETTE",8,"R","MAURIN","04400 BARCELONNETTE"
40787228,"MAS DE FORCALQUIER",,"QUA","LA BAUDINE","04300 FORCALQUIER"
40787368,"ASSOC BAS ALPINE ACTION EDUCATIVE",,"PL","DES RECOLLETS","04000 DIGNE LES BAINS"
40787541,"HEMOD DES ALPES AUTODIALYSE DE DIGNE",,"QUA","ST CHRISTOPHE","04000 DIGNE LES BAINS"
40787566,"AMICAL REPAS",6,"R","DES ALPES","04100 MANOSQUE"
40787608,"LOG FOYER LES VISITANDINES",4,"PL","DU GENERAL DE GAULLE","04200 SISTERON"
40787715,"SSIAD CHI MANOSQUE",,"R","AUGUSTE GIRARD","04100 MANOSQUE"
40787772,"CENTRE HOSPIT SPE PSY DIGNE LES BAINS",,"QUA","SAINT CHRISTOPHE","04003 DIGNE LES BAINS CEDEX"
40787798,"SECTION LOCALE DU C.L.E.R.",16,"R","JAUME","04000 DIGNE LES BAINS"
40787806,"SECTION LOCALE DU C.L.E.R.",,,,"04200 SISTERON"
40787814,"CENTRE D'ACTION EDUCATIVE",,"BD","GASSENDI","04000 DIGNE LES BAINS"
40787871,"SERVICE AIDE MENAGERE",,"PL","DE L'HOTEL DE VILLE","04100 MANOSQUE"
40788218,"HOPITAL DE JOUR YVES ARNOUX MANOSQUE",,"ALL","DU PARC","04100 MANOSQUE"
40788234,"EHPAD LES LAVANDINES",,,,"04660 CHAMPTERCIER"
40788267,"CSAPA ANPAA 04",13,"BD","VICTOR HUGO","04000 DIGNE LES BAINS"
40788440,"CHI MANOSQUE USLD SITE SAINT ANDRE",45,"AV","JEAN GIONO","04100 MANOSQUE"
40788580,"HOPITAL DE JOUR PSY IJ CHATEAU ARNOUX",68,"BD","DU GENERAL DE GAULLE","04160 CHATEAU ARNOUX ST AUBAN"
40788606,"ATELIER PROTEGE BLEONE DURANCE",,"R","PAUL CEZANNE","04160 CHATEAU ARNOUX ST AUBAN"
40788671,"ASS D'AIDE AUX MERES DE FAMILLE",3,"R","RAFFIN","04100 MANOSQUE"
40788689,"EHPAD LES CEDRES",81,"BD","CHARLES DE GAULLE","04100 MANOSQUE"
40788770,"SSIAD SAINTE-ANNE",,"QUA","SAINTE ANNE","04850 JAUSIERS"
40788788,"SSIAD DU CH DE RIEZ",,"PL","EMILE BOUTEUIL","04500 RIEZ"
40788838,"SSIAD DE L'EHPAD LOU CIGALOU",4,"R","LES PRES D'ASTRUC","04190 LES MEES"
40788861,"EHPAD RESIDENCE DU LAC",,"QUA","COSTEBELLE","04340 UBAYE SERRE PONCON"
40788887,"HOPITAL DE JOUR PSY GEN SISTERON",1,"R","SAINT URSULE","04200 SISTERON"
40788895,"CHRS APPASE 04",6,"AV","DU MARECHAL LECLERC","04000 DIGNE LES BAINS"
40788903,"EHPAD LES OPALINES",,"RTE","DE VALENSOLE","04700 ORAISON"
40788937,"CDS DENTAIRE",,,"RUE DU TRIBUNAL","04100 MANOSQUE"
40788994,"GRETA ANTENNE DE SISTERON",,"AV","DU STADE","04200 SISTERON"
40789026,"SESSAD LES OLIVIERS ADAPEI",1,"RTE","NATIONALE 96","04600 CHATEAU ARNOUX ST AUBAN"
40789075,"EHPAD LOU SEREN",,"R","DES TRINITAIRES","04300 FORCALQUIER"
40789083,"SCE TRAVAILLEUSES FAMILIALES",35,"BD","GASSENDI","04000 DIGNE LES BAINS"
40789117,"AIDE A DOMICILE EN MILIEU RURAL",2,"R","NOELIE CASTEL","04350 MALIJAI"
40789133,"AIDE A DOMICILE EN MILIEU RURAL",55,"R","DU MOULIN","04400 BARCELONNETTE"
40789141,"AIDE A DOMICILE EN MILIEU RURAL",,,,"04530 LA CONDAMINE CHATELARD"
40789158,"AIDE A DOMICILE EN MILIEU RURAL",,,"LES  HAUTS DE SEYNE","04140 SEYNE LES ALPES"
40789232,"HJ VILLA VERTE FORCALQUIER",1,"AV","DU DOCTEUR CASIMIR CAIRE","04300 FORCALQUIER"
40789240,"EHPAD N.D. DU BOURG -SITE DU BOURG",15,"R","DU PREVOT","04000 DIGNE LES BAINS"
40789257,"CDS DENTAIRE",40,"R","JEAN MOULIN","04200 SISTERON"
40789323,"SESSAD LA DURANCE",,"RTE","NAPOLEON","04160 L ESCALE"
40789356,"SERVICE AIDE MENAGERE",,,"MAIRIE","04800 GREOUX LES BAINS"
40789364,"SERVICE AIDE MENAGERE  DOMICILE",,,"MAIRIE","04200 SISTERON"
40789372,"SERVICE AIDE MENAGERE",,,"MAIRIE","04220 STE TULLE"
40789380,"SERVICE D'AIDE M{NAGERE",,,"MAIRIE","04130 VOLX"
40789398,"SERVICE D'AIDE MENAGERE",,,"MAIRIE","04380 THOARD"
50000041,"CENTRE MEDICAL RHONE AZUR BRIANCON",2,"AV","ADRIEN DAURELLE","05105 BRIANCON CEDEX"
50000058,"CENTRE MEDICAL SSR RIO VERT",650,"AV","DE MARSEILLE","05110 LA SAULCE"
50000066,"CENTRE MEDICAL LA SOURCE",,,,"05260 ST LEGER LES MELEZES"
50000090,"POLYCLINIQUE DES ALPES DU SUD GAP",3,"R","ANTONIN CORONAT","05000 GAP"
50000132,"CH BUECH DURANCE",,"R","DU DR PROVANSAL","05300 LARAGNE MONTEGLIN"
50000207,"CMPP PEP ADS",11,"R","DES MARRONNIERS","05000 GAP"
50000223,"CENTRE HOSPITALIER AIGUILLES QUEYRAS",,"R","SAINT JACQUES","05470 AIGUILLES"
50000231,"CH DES ESCARTONS DE BRIANCON",24,"AV","ADRIEN DAURELLE","05105 BRIANCON CEDEX"
50000256,"CENTRE HOSPITALIER D'EMBRUN",8,"R","PIERRE ET MARIE CURIE","05200 EMBRUN"
50000298,"LA GUISANE",,"R","CROIX DE BRETAGNE","05100 VILLAR ST PANCRACE"
50000314,"IME LE JOUCLARET",4,"AV","GEORGES POMPIDOU","05100 BRIANCON"
50000330,"CHABRE COURT PSY",,"PL","DES AIRES","05300 LARAGNE MONTEGLIN"
50000348,"CHI DES ALPES DU SUD SITE DE GAP",1,"PL","AUGUSTE MURET","05007 GAP CEDEX"
50000363,"IME DU CENTRE JEAN CLUZEL",,"CHE","DE ROUBEYERE","05160 SAVINES LE LAC"
50000371,"LES JEUNES POUSSES",34,"AV","DE LA REPUBLIQUE","05102 BRIANCON CEDEX"
50000454,"LE FUTUR ANTERIEUR",,"RTE","DE CHALVET","05200 EMBRUN"
50000488,"LES ACACIAS CTRE MALADIES RESP ALLERG",46,"RTE","DE GRENOBLE","05107 BRIANCON CEDEX"
50000520,"MAS LES ROSEAUX",52,"RTE","DE GRENOBLE","05100 BRIANCON"
50000637,"CLINIQUE MONTJOY",52,"RTE","DE GRENOBLE","05100 BRIANCON"
50000702,"C.C.A.S.",,,,"05200 EMBRUN"
50000751,"A.D.M.R. - ASPRES/SUR/BUECH",,,"GRANDE RUE","05140 ASPRES SUR BUECH"
50000777,"A.D.M.R. - CHORGES",,,,"05230 CHORGES"
50000785,"A.D.M.R. DE SERRE-PONCON",,,"LA TIVE","05190 ESPINASSES"
50000793,"A.D.M.R. - RIBIERS",,,,"05300 VAL BUECH MEOUGE"
50000801,"A.D.M.R. - DEVOLUY",6,"R","DU 11 NOVEMBRE","05000 GAP"
50000819,"A.D.M.R. - L'ARGENTIERE",405,"AV","CHARLES DE GAULLE","05120 L ARGENTIERE LA BESSEE"
50000835,"SAFEP SSEFIS URAPEDA",8,"R","JUVENIS","05000 GAP"
50000850,"A.D.M.R. CHAMPSAUR-VALGAUDEMAR",1,"PL","GRENETTE","05500 ST BONNET EN CHAMPSAUR"
50000868,"A.D.M.R. DU GAPENCAIS",6,"R","DU 11 NOVEMBRE","05000 GAP"
50000876,"A.D.M.R. - QUEYRAS",,,,"05470 AIGUILLES"
50000884,"A.D.M.R. DU VEYNOIS ET PETIT BUECH",,,,"05400 VEYNES"
50000991,"CENTRE MEDICAL CHANT'OURS",118,"RTE","DE GRENOBLE","05107 BRIANCON CEDEX"
50001064,"CENTRE MEDICAL LA DURANCE",,"QUA","LES BOULONGEONS","05130 TALLARD"
50001288,"SERVICE AEMO ADSEA 05",72,"AV","JEAN JAURES","05000 GAP"
50001403,"SSIAD VIVRE DANS SON PAYS",,"R","DU DOCTEUR PRONVANSAL","05300 LARAGNE MONTEGLIN"
50001452,"SSIAD VIVRE SA VIE CHEZ SOI - VVCS",,,"MAISON DU CANTON","05120 L ARGENTIERE LA BESSEE"
50001486,"EFS PACA CORSE  SITE DE GAP",1,"PL","AUGUSTE MURET","05007 GAP CEDEX"
50001494,"EHPAD LA MEIJE",20,"AV","GALIBIER","05100 BRIANCON"
50001502,"SSIAD ESSOR",62,"AV","DE PROVENCE","05000 GAP"
50001510,"SSIAD SIAM BEN A L'OUSTAU",8,"AV","DES MARTYRS","05400 VEYNES"
50001528,"SSIAD BIEN CHEZ SOI",,,"MAIRIE","05500 LA FARE EN CHAMPSAUR"
50001536,"SSIAD ADESSA",21,"R","DE LA BOISERIE","05000 GAP"
50001585,"LOGEMENT FOYER SOLEIL",,"ALL","MARCEL ROSTAIN","05300 LARAGNE MONTEGLIN"
50001601,"EHPAD LES ROCHES D'OR",,,"LE  VILLAGE","05700 ORPIERRE"
50001643,"SAAD C.C.A.S. BRIANCON",,"PL","DU TEMPLE","05100 BRIANCON"
50001650,"SAAD C.C.A.S. LARAGNE-MONTEGLIN",,,"HOTEL DE VILLE","05300 LARAGNE MONTEGLIN"
50001726,"SSIAD BIEN VIVRE ENTRE AYGUES/BUECH",,"R","DES JARDINS","05700 SERRES"
50001833,"EHPAD LES CHANTERELLES",,"R","MARECHAL DE TASSIGNY","05200 EMBRUN"
50001841,"LES SABOTS DE VENUS - CH D'AIGUILLES",,"R","SAINT JACQUES","05470 AIGUILLES"
50001858,"EHPAD CHABRE",,"PL","DES AIRES","05300 LARAGNE MONTEGLIN"
50001932,"EFS ALPES MEDITERRANEE CH DE BRIANCON",,"AV","ADRIEN DAURELLE","05105 BRIANCON CEDEX"
50001957,"C.C.A.S.",,,,"05700 SERRES"
50001965,"SAAD ADMR 05",5,"IMP","DE BONNE","05000 GAP"
50002013,"MECS LA SAPINETTE",9,"R","DE COUSTILLOU","05500 ST BONNET EN CHAMPSAUR"
50002021,"MECS PERCE NEIGE",5,"AV","DE CHARANCE","05000 GAP"
50002047,"EHPAD AUGUSTIN GUILLAUME",,,"LE QUEYRON","05600 GUILLESTRE"
50002054,"RESIDENCE FRANCOIS PAVIE",4,"R","SAINT FERREOL","05160 SAVINES LE LAC"
50002062,"EHPAD RESIDENCE LE DRAC",,,"LES ALLARDS","05500 LA FARE EN CHAMPSAUR"
50002096,"ESAT PLEIN SOLEIL",340,"CHE","DU RIOU","05130 TALLARD"
50002104,"ESAT DE ROSANS",,,"LES BUISSONS","05150 ROSANS"
50002112,"FOYER DE JEUNES TRAVAILLEURS",73,"BD","GEORGES POMPIDOU","05000 GAP"
50002138,"EHPAD  LES TROIS FONTAINES",,,"ANCIENNE ROUTE DE VEYNES","05000 GAP"
50002328,"ESAT CEUZE",,"RTE","DE ROMETTE","05000 GAP"
50002336,"FOYER DE VIE LES GUERINS",,,,"05130 SIGOYER"
50002351,"CENTRE RHONE AZUR GAP",2,"CHE","DES PEUPLIERS","05000 GAP"
50002369,"CMP HELENE CHAIGNEAU",33,"AV","DU COMMANDANT DUMONT","05000 GAP"
50002385,"MECS LA RECAMPA",423,"RTE","DE GAP","05400 LA ROCHE DES ARNAUDS"
50002450,"CRP CHANTOISEAU",118,"RTE","DE GRENOBLE","05100 BRIANCON"
50002559,"CENTRE PSYCHOPEDAGOGIQUE ""ELAN""",,,,"05100 VAL DES PRES"
50002609,"ACCUEIL JOUR PERSONNE AGEE CHANTOISEAU",118,"RTE","DE GRENOBLE","05107 BRIANCON CEDEX"
50002658,"UEROS RHONE AZUR",2,"AV","GEORGES POMPIDOU","05100 BRIANCON"
50002708,"EANM DE LA FONDATION EDITH SELTZER",118,"RTE","DE GRENOBLE","05100 BRIANCON"
50002740,"PHARMACIE DU PROREL",28,"AV","MAURICE PETSCHE","05100 BRIANCON"
50002765,"SELARL PHARMACIE DU MELEZIN",47,"AV","GENERAL DE GAULLE","05100 BRIANCON"
50002781,"SELARL PHARMACIE BORNAND BAUWENS",8,"AV","DU 159EME R.I.A.","05100 BRIANCON"
50002799,"CENTRE DE FORMATION DU C.H.I.C.A.S",2,"R","BAYARD","05000 GAP"
50002815,"SELARL PHARMACIE DU CHAMP DE MARS",15,,"CHAMP DE MARS","05100 BRIANCON"
50002831,"PHARMACIE STEINMETZ-PEGOUD",30,"R","CENTRALE","05100 BRIANCON"
50002849,"IFSI DU CH BRIANCON",15,"AV","ADRIEN DAURELLE","05100 BRIANCON"
50002864,"SELARL PHARMACIE GRAND'BOUCLE BESSON",,,,"05100 BRIANCON"
50002898,"CENTRE DE FORMATION CRP CHANTOISEAU",118,"RTE","DE GRENOBLE","05107 BRIANCON CEDEX"
50002914,"SELARL PHARMACIE DU HAUT BUECH",,"R","DES JARDINS","05140 ASPRES SUR BUECH"
50002930,"SELARL C LA PHARMACIE D'ANCELLE",,,,"05260 ANCELLE"
50002963,"SELARL PHARMACIE DU MONT GUILLAUME",53,"R","CLOVIS HUGUES","05200 EMBRUN"
50002997,"PHARMACIE DE TOKORO",86,"AV","D'EMBRUN","05000 GAP"
50003011,"IME LE BOIS DE ST-JEAN",72,"RTE","DES EYSSAGNIERES","05006 GAP CEDEX"
50003029,"EHPAD JEAN MARTIN",,"R","ERNEST CEZANNE","05000 GAP"
50003037,"SELARL PHIE DE L'ARGENTIERE LA BESSEE",,,"LIEU DIT LA RIBE","05120 L ARGENTIERE LA BESSEE"
50003060,"PHARMACIE BONNET",,"PL","DU COMMANDANT DUMONT","05130 TALLARD"
50003078,"LOGIS DES JEUNES",56,"AV","CHARLES DE GAULLE","05120 L ARGENTIERE LA BESSEE"
50003094,"SELARL PHARMACIE DE PUY SAINT VINCENT",,,"GAL COMM LA VOILE 1600","05290 PUY ST VINCENT"
50003110,"SELURL PHARMACIE CENTRALE VEYNES",12,"AV","DU COMMANDANT DUMONT","05400 VEYNES"
50003144,"SELARL GAP ALPES PHARMACIE",22,"R","DU CARTENT","05000 GAP"
50003169,"MAS SOLEIL AME",,"R","DU DR PROVANSAL","05300 LARAGNE MONTEGLIN"
50003177,"SNC CASTRES NEYRA",,"PL","DU MARCHE","05220 LE MONETIER LES BAINS"
50003193,"PHARMACIE DU SOLEIL",,"PL","BARTHELON","05200 EMBRUN"
50003227,"SELARL PHARMACIE DE LA COMMANDERIE",20,"AV","JEAN JAURES","05000 GAP"
50003243,"SELARL PHARMACIE ALPES DU SUD",115,"BD","GEORGES POMPIDOU","05000 GAP"
50003268,"EHPAD TIERS TEMPS",27,"R","CHARLES AUROUZE","05000 GAP"
50003276,"SARL PHARMACIE COUDEVILLE",23,"R","CARNOT","05000 GAP"
50003292,"PHARMACIE DE L'OFFICE DU TOURISME",2,"PL","JEAN MARCELLIN","05000 GAP"
50003318,"EHPAD BONNEDONNE",,,"PONT DU FOSSE","05260 ST JEAN ST NICOLAS"
50003326,"PHARMACIE ROBERT",,"QUA","DES HOTELS","05190 ESPINASSES"
50003342,"SELARL PHARMACIE DES ECRINS",,,,"05240 LA SALLE LES ALPES"
50003359,"AGDUC UNITE DE DIALYSE MED BRIANCON",26,"AV","ADRIEN DAURELLE","05105 BRIANCON CEDEX"
50003375,"SELARL PHARMACIE CELINE GOUDIN",29,"R","DE FRANCE","05000 GAP"
50003391,"SELARL PHARMACIE DU TORRENT DE BONNE",3,"AV","DU COMMANDANT DUMONT","05000 GAP"
50003409,"FAM CHANTOISEAU",118,"RTE","DE GRENOBLE","05100 BRIANCON"
50003425,"SNC PHARMACIE GALLINO",38,"AV","COMMANDANT DUMONT","05000 GAP"
50003441,"SELARL PHARMACIE LAMONERIE",,"AV","DE LA LIBERATION","05500 ST BONNET EN CHAMPSAUR"
50003458,"CADA DE GAP",5,"R","DU CAPITAINE DE BESSON","05000 GAP"
50003474,"PHARMACIE JOUVE - BOMBAIL",33,"BD","DE LA LIBERATION","05000 GAP"
50003516,"SELARL PHARMACIE D'ORCIERES",,"PL","DES DRAPEAUX","05170 ORCIERES"
50003532,"SARL PARANIER",,"R","DE LA LIBERTE","05200 EMBRUN"
50003557,"SELEURL PHARMACIE DU VALGAUDEMAR",1,"LOT","LA FOUGEROUSE","05800 ST FIRMIN EN VALGODEMARD"
50003573,"SELARL PHARMACIE DE LA SAULCE",,"PL","DE LA LIBERTE","05110 LA SAULCE"
50003599,"EHPAD LE DRAC SITE LA SEVERAISSE",,,,"05800 ST FIRMIN EN VALGODEMARD"
50003607,"PHARMACIE CHRISTIAN-FARDEAU",,"LD","LES AUCHES","05290 VALLOUISE PELVOUX"
50003623,"SELASU PHARMACIE 1350",,"ALL","DES BOUTIQUES CHANTEMERLE","05330 ST CHAFFREY"
50003649,"SAAD VDSP",,"R","DE L'HOPITAL","05300 LARAGNE MONTEGLIN"
50003656,"SELAS NAL",5,"AV","ARTHUR AUDIBERT","05300 LARAGNE MONTEGLIN"
50003672,"PHARMACIE FONTROUGE",13,"AV","DES MARTYRS","05400 VEYNES"
50003698,"FAM SOLEIL LEVANT",340,"CHE","DU RIOU","05130 TALLARD"
50003706,"SELARL PHARMACIE DU CHAMPSAUR",5,"R","DU 11 NOVEMBRE","05500 ST BONNET EN CHAMPSAUR"
50003722,"SELARL LA PHARMACIE DE FONTREYNE",19,"AV","FRANCOIS MITTERRAND","05000 GAP"
50003748,"LE CORTO MALTESE PSY INFANTO JUVENILE",4951,"AV","EMILE DIDIER","05000 GAP"
50003755,"EURL PHARMACIE PEYRON",,"R","MAURICE PETSCHE","05600 GUILLESTRE"
50003771,"SELARL PHARMACIE DU DEVOLUY",,,"LES MONTS DU SOLEIL","05250 LE DEVOLUY"
50003805,"PHARMACIE FUBIANI",,"LD","LES GAUDIS","05400 LA ROCHE DES ARNAUDS"
50003821,"SELARL PHARMACIE DU GRAND MORGON",,"PL","DU COMMERCE","05160 SAVINES LE LAC"
50003839,"SAMSAH ISATIS",8,"R","JUVENIS","05000 GAP"
50003854,"PHARMACIE MAEGHERMAN",,,,"05560 VARS"
50003870,"SELARL PHIE DE LA LUYSANNE",18,"AV","EMILE DIDIER","05000 GAP"
50003888,"SAMSAH URAPEDA PACA",8,"R","JUVENIS","05000 GAP"
50003904,"SELEURL PHARMACIE SARRASIN",,,"GRANDE RUE","05230 CHORGES"
50003946,"SELARL PHARMACIE SAURY",5,"PL","DE LA FONTAINE","05300 LARAGNE MONTEGLIN"
50003961,"PHARMACIE SERRE",2,"RES","LE PRAYA","05100 MONTGENEVRE"
50003979,"FAM ADSEA",,"RTE","DE CHAUDEFEUILLE","05000 GAP"
50003995,"PHARMACIE BOURRELLY",,"QUA","DU MOULIN","05230 LA BATIE NEUVE"
50004241,"SELARL PHARMACIE DU DRAC",,"PONT","DE FOSSE","05260 ST JEAN ST NICOLAS"
50004266,"SERVICE AIDE MENAGERE",,,,"05000 GAP"
50004282,"SELARL  PHARMACIE DE LA LIBERTE",,,"LA LIBERTE","05700 SERRES"
50004308,"SAAD CCAS VEYNES",,"PL","DE LA REPUBLIQUE","05400 VEYNES"
50004332,"PHARMACIE DE LA FORET BLANCHE",,"R","PRINCIPALE","05600 RISOUL"
50004423,"SELARL PHARMACIE ST ROCH",72,"AV","JEAN JAURES","05000 GAP"
50004589,"EHPAD KORIAN LE MONT SOLEIL",,"CHE","DE LA BARQUE","05190 ESPINASSES"
50004613,"SELARL PHARMACIE DES ORRES",,"PL","EMILE ODOUL","05200 LES ORRES"
50005065,"FOYER D'HEGERGEMENT LE LASTIC",,,,"05150 ROSANS"
50005073,"FOYER DE VIE LES BUISSONS",,,,"05150 ROSANS"
50005107,"GCS DES HAUTES ALPES ET SIEGE",24,"AV","ADRIEN DAURELLE","05100 BRIANCON"
50005123,"EANM CHAILLOL",,"RTE","DE ROMETTE","05000 GAP"
50005131,"FOYER DE VIE ADSEA GAP",72,"RTE","DES EYSSAGNIERES","05006 GAP CEDEX"
50005149,"FOYER DE VIE ALBERT BOREL",75,"RTE","DES EYSSAGNIERES","05000 GAP"
50005156,"FOYER D'HEBERGEMENT GAI SOLEIL",340,"CHE","DU RIOU","05130 TALLARD"
50005198,"CENTRE PREORIENTATION COORDINATION",2,"AV","GEORGES POMPIDOU","05100 BRIANCON"
50005230,"EHPAD PLEIN SUD",,"R","CHANTEGRIVE","05300 VAL BUECH MEOUGE"
50005263,"HOPITAL DE JOUR PSY INF JUV PRAMBULLE",13,"AV","ADRIEN DAURELLE","05100 BRIANCON"
50005271,"HOPITAL DE JOUR LES ISLES PSY INF JUV",11,"R","DU MOULIN","05300 LARAGNE MONTEGLIN"
50005313,"SELARL PHARMACIE D'AIGUILLES",,"PL","JEAN LEA","05470 AIGUILLES"
50005347,"CHRS HELIADE",6,"R","DU CADET DE CHARANCE","05000 GAP"
50005388,"CDS DENTAIRE",,"PL","LESDIGUIERES","05500 ST BONNET EN CHAMPSAUR"
50005420,"CAMSP ADPEP",11,"R","DES MARRONNIERS","05000 GAP"
50005438,"MAISON DE RETRAITE LOU VILAGE",,"CHE","DES CROIX","05200 EMBRUN"
50005511,"EHPAD LE VAL DE SERRES",7,"R","DES JARDINS","05700 SERRES"
50005529,"EHPAD ETOILE DES NEIGES",15,"AV","ADRIEN DAURELLE","05105 BRIANCON CEDEX"
50005594,"C.I.A.S. HAUT BUECH",,,"GRAN'RUE","05140 ASPRES SUR BUECH"
50005610,"MAISON DES SOLIDARITES",3,"R","ERNEST CEZANNE","05000 GAP"
50005628,"SSIAD CH D'EMBRUN",8,"R","PIERRE ET MARIE CURIE","05200 EMBRUN"
50005701,"CH BUECH USLD",,"R","DU DR PROVANSAL","05300 LARAGNE MONTEGLIN"
50005727,"ADMR DE L'EMBRUNAIS",,"RES","DE L'EMBRUNAIS","05200 EMBRUN"
50005735,"A.D.M.R. - GRAND MORGON",,,,"05200 EMBRUN"
50005743,"A.D.M.R. - HAUT BEAUCHENE",,,"LA FAURIE","05140 LA FAURIE"
50005768,"EHPAD ST MENS",,"R","SAINT MENS","05000 GAP"
50005818,"EHPAD LE BUECH",,"R","DU DR PROVANSAL","HAUTES ALPES"
50005859,"CHICAS EHPAD GAP",1,"PL","AUGUSTE MURET","05007 GAP CEDEX"
50005917,"CDS DENTAIRE",148,"BD","GEORGES POMPIDOU","05000 GAP"
50005941,"SSIAD L'ARBRE DE VIE",32,"R","JOSEPH SYLVESTRE","05100 BRIANCON"
50005958,"CH DE BRIANCON SLD",15,"AV","ADRIEN DAURELLE","05105 BRIANCON CEDEX"
50006014,"SSIAD DU CH D'AIGUILLES",5,,"SAINT JACQUES","05470 AIGUILLES"
